SPEAKER,SENTENCE,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스,
고객,회원가입을 해야만 이용이 가능한가요?,H,관광여가오락,pc방,1,9,이용 방법 문의,,Q,,회원가입을 해야만 이용이 가능한가요?,,,,"회원가입, 이용, 가능",,회원가입/멤버십,
점원,아니요 회원가입을 하지 않아도 이용 가능합니다,H,관광여가오락,pc방,0,10,이용 방법 문의,,A,,,,,아니요 회원가입을 하지 않아도 이용 가능합니다,"회원가입, 이용, 가능",,회원가입/멤버십,
고객,비회원도 이용할 수 있어요?,H,관광여가오락,pc방,1,11,이용 방법 문의,,Q,,비회원도 이용할 수 있어요?,,,,"비회원, 이용, 가능",,비회원/이용형태회원,
점원,예 비회원도 이용할 수 있습니다,H,관광여가오락,pc방,0,12,이용 방법 문의,,A,,,,,예 비회원도 이용할 수 있습니다,"비회원, 이용",,비회원/이용형태회원,
고객,선불이에요?,H,관광여가오락,pc방,1,13,선후불 문의,,Q,,선불이에요?,,,,선불,,선불/결제방법,
점원,예 선불입니다,H,관광여가오락,pc방,0,14,선후불 문의,,A,,,,,예 선불입니다,선불,,선불/결제방법,
고객,커플석이라든지 이런거는 있나요?,H,관광여가오락,pc방,1,15,커플석 문의,,Q,,커플석이라든지 이런거는 있나요?,,,,커플석,,커플석/이용석,
점원,예 커플석 있습니다,H,관광여가오락,pc방,0,16,커플석 문의,,A,,,,,예 커플석 있습니다,커플석,,커플석/이용석,
고객,베틀그라운드라든지 이런 게임은 다 돌아가나요?,H,관광여가오락,pc방,1,17,컴퓨터 성능 문의,,Q,,베틀그라운드라든지 이런 게임은 다 돌아가나요?,,,,"베틀그라운드, 게임",,베틀그라운드/게임명,
점원,예 베틀그라운드 같은 게임 다 돌아갑니다,H,관광여가오락,pc방,0,18,컴퓨터 성능 문의,,A,,,,,예 베틀그라운드 같은 게임 다 돌아갑니다,"베틀그라운드, 게임",,베틀그라운드/게임명,
고객,예약은 가능한가요?,H,관광여가오락,pc방,1,19,예약 문의,,Q,,예약은 가능한가요?,,,,"예약, 가능",,,
점원,예 예약 가능합니다,H,관광여가오락,pc방,0,20,예약 문의,,A,,,,,예 예약 가능합니다,"예약, 가능",,,
고객,프린트는 할 수 있어요?,H,관광여가오락,pc방,1,21,프린트 이용 문의,,Q,,프린트는 할 수 있어요?,,,,프린트,프린트/인쇄,,
점원,예 프린트 할 수 있습니다,H,관광여가오락,pc방,0,22,프린트 이용 문의,,A,,,,,예 프린트 할 수 있습니다,프린트,프린트/인쇄,,
고객,혹시 피씨방 영업시간이 언제까지 인가요?,H,관광여가오락,pc방,1,1,운영 시간 문의,,Q,,혹시 피씨방 영업시간이 언제까지 인가요?,,,,피씨방,,피씨방/업소명,
점원,24시간 영업입니다,H,관광여가오락,pc방,0,2,운영 시간 문의,,A,,,,,24시간 영업입니다,"24시간, 영업",,24시간/영업시간,
고객,청소년들은 몇 시까지 사용이 가능한가요?,H,관광여가오락,pc방,1,3,청소년 이용 시간 문의,,Q,,청소년들은 몇 시까지 사용이 가능한가요?,,,,"청소년, 몇 시, 사용, 가능",,청소년/이용연령,
점원,청소년들은 10시까지 사용 가능합니다,H,관광여가오락,pc방,0,4,청소년 이용 시간 문의,,A,,,,,청소년들은 10시까지 사용 가능합니다,"청소년, 10시, 사용, 가능",,"청소년/이용연령, 10시/영업시간",
고객,삼성페이나 카카오페이도 혹시 가능한가요?,H,관광여가오락,pc방,1,5,결제수단 문의,,Q,,삼성페이나 카카오페이도 혹시 가능한가요?,,,,"삼성페이, 카카오페이, 가능",,"삼성페이/결제수단, 카카오페이/결제수단",
점원,삼성페이 카카오페이 다 가능합니다,H,관광여가오락,pc방,0,6,결제수단 문의,,A,,,,,삼성페이 카카오페이 다 가능합니다,"삼성페이, 카카오페이, 가능",,"삼성페이/결제수단, 카카오페이/결제수단",
고객,와이파이는 설치되어있나요?,H,관광여가오락,pc방,1,7,무선 인터넷 문의,,Q,,와이파이는 설치되어있나요?,,,,"와이파이, 설치",와이파이/무선인터넷,,
점원,예 와이파이 설치되어 있습니다,H,관광여가오락,pc방,0,8,무선 인터넷 문의,,A,,,,,예 와이파이 설치되어 있습니다,"와이파이, 설치 ",와이파이/무선인터넷,,
고객,회원가입을 해야만 이용이 가능한가요?,H,관광여가오락,pc방,1,9,이용 방법 문의,,Q,,회원가입을 해야만 이용이 가능한가요?,,,,"회원가입, 이용, 가능",,회원가입/멤버십,
점원,아니요 비회원도 가능합니다,H,관광여가오락,pc방,0,10,이용 방법 문의,,A,,,,,아니요 비회원도 가능합니다,"비회원, 가능",,비회원/이용형태회원,
고객,회원가입을 어떻게 해야하나요?,H,관광여가오락,pc방,1,11,회원가입 문의,,Q,,회원가입을 어떻게 해야하나요?,,,,회원가입,,회원가입/멤버십,
점원,개인정보 입력을 하시면 됩니다,H,관광여가오락,pc방,0,12,회원가입 문의,,A,,,,,개인정보 입력을 하시면 됩니다,"개인정보, 입력",,,
고객,혹시 음식도 주문도 자리에서 가능할까요?,H,관광여가오락,pc방,1,15,음식 주문 문의,,Q,,혹시 음식도 주문도 자리에서 가능할까요?,,,,"음식, 주문, 자리, 가능",,자리/이용석,
점원,예 주문도 자리에서 가능합니다,H,관광여가오락,pc방,0,16,음식 주문 문의,,A,,,,,예 주문도 자리에서 가능합니다,"주문, 자리, 가능",,자리/이용석,
고객,음식은 갖다 주시는 건가요?,H,관광여가오락,pc방,1,17,음식 주문 문의,,Q,,음식은 갖다 주시는 건가요?,,,,음식,,,
점원,예 음식은 갖다 드립니다,H,관광여가오락,pc방,0,18,음식 주문 문의,,A,,,,,예 음식은 갖다 드립니다,음식,,,
고객,혹시 커플석은 있나요?,H,관광여가오락,pc방,1,19,커플석 문의,,Q,,혹시 커플석은 있나요?,,,,커플석,,커플석/이용석,
점원,예 커플석 있습니다,H,관광여가오락,pc방,0,20,커플석 문의,,A,,,,,예 커플석 있습니다,커플석,,커플석/이용석,
고객,혹시 예약도 가능할까요?,H,관광여가오락,pc방,1,21,예약 문의,,Q,,혹시 예약도 가능할까요?,,,,"예약, 가능",,,
점원,아니요 예약은 안 됩니다,H,관광여가오락,pc방,0,22,예약 문의,,A,,,,,아니요 예약은 안 됩니다,예약,,,
고객,여기 이벤트같은 진행하는 게 있나요?,H,관광여가오락,pc방,1,23,이벤트 상품 문의,,Q,,여기 이벤트같은 진행하는 게 있나요?,,,,"이벤트, 진행",이벤트/행사,,
점원,아니요 이벤트는 예정 중입니다,H,관광여가오락,pc방,0,24,이벤트 상품 문의,,A,,,,,아니요 이벤트는 예정 중입니다,"이벤트, 예정",이벤트/행사,,
고객,요즘 피파 이벤트 카드 하던데 진행하고 있나요?,H,관광여가오락,pc방,1,25,이벤트 기간 문의,,Q,,요즘 피파 이벤트 카드 하던데 진행하고 있나요?,,,,"피파, 이벤트, 카드, 진행",이벤트/행사,"피파/게임명, 카드/사은품",
점원,아니요 피파 이벤트는 오늘부로 종료입니다,H,관광여가오락,pc방,0,26,이벤트 기간 문의,,A,,,,,아니요 피파 이벤트는 오늘부로 종료입니다,"피파, 이벤트, 종료",이벤트/행사,피파/게임명,
고객,주차할 수 있는 시설은 있을까요?,H,관광여가오락,pc방,1,27,주차 문의,,Q,,주차할 수 있는 시설은 있을까요?,,,,"주차, 시설",,,
점원,건물 주차장이 있는데 공간이 협소합니다,H,관광여가오락,pc방,0,28,주차 문의,,A,,,,,건물 주차장이 있는데 공간이 협소합니다,"건물 주차장, 공간",,,
고객,여기 피씨방 영업시간이 어떻게 되세요?,H,관광여가오락,pc방,1,1,운영 시간 문의,,Q,,여기 피씨방 영업시간이 어떻게 되세요?,,,,피씨방,,피씨방/업소명,
점원,24시간 영업입니다,H,관광여가오락,pc방,0,2,운영 시간 문의,,A,,,,,24시간 영업입니다,"24시간, 영업",,24시간/이용시간,
고객,요금은 한 시간에 얼마 정도 인가요?,H,관광여가오락,pc방,1,3,이용 가격 문의,,Q,,요금은 한 시간에 얼마 정도 인가요?,,,,"요금, 한 시간, 얼마",요금/가격,한 시간/이용시간,
점원,요금은 한 시간에 1000원입니다,H,관광여가오락,pc방,0,4,이용 가격 문의,,A,,,,,요금은 한 시간에 1000원입니다,"요금, 한 시간, 1000원",요금/가격,"한 시간/이용시간, 1000원/이용가격",
고객,회원가입을 해야만 이용이 가능한가요?,H,관광여가오락,pc방,1,5,이용 방법 문의,,Q,,회원가입을 해야만 이용이 가능한가요?,,,,"회원가입, 이용, 가능",,회원가입/멤버십,
점원,아니요 비회원도 이용할 수 있습니다,H,관광여가오락,pc방,0,6,이용 방법 문의,,A,,,,,아니요 비회원도 이용할 수 있습니다,"비회원, 이용",,비회원/이용형태회원,
고객,계산은 혹시 카드로도 가능할까요?,H,관광여가오락,pc방,1,7,카드 결제 가능 문의,,Q,,계산은 혹시 카드로도 가능할까요?,,,,"계산, 카드, 가능",,카드/결제수단,
점원,예 카드로 계산 가능합니다,H,관광여가오락,pc방,0,8,카드 결제 가능 문의,,A,,,,,예 카드로 계산 가능합니다,"카드, 계산, 가능",,카드/결제수단,
고객,삼성페이나 카카오페이도 되나요?,H,관광여가오락,pc방,1,9,결제수단 문의,,Q,,삼성페이나 카카오페이도 되나요?,,,,"삼성페이, 카카오페이",,"삼성페이/결제수단, 카카오페이/결제수단",
점원,삼성페이는 되는데 카카오페이는 안 됩니다,H,관광여가오락,pc방,0,10,결제수단 문의,,A,,,,,삼성페이는 되는데 카카오페이는 안 됩니다,"삼성페이, 카카오페이",,"삼성페이/결제수단, 카카오페이/결제수단",
고객,자리에서 음식도 주문 가능할까요?,H,관광여가오락,pc방,1,11,음식 주문 문의,,Q,,자리에서 음식도 주문 가능할까요?,,,,"자리, 음식, 주문, 가능",,자리/이용석,
점원,예 자리에서 음식 주문 가능합니다,H,관광여가오락,pc방,0,12,음식 주문 문의,,A,,,,,예 자리에서 음식 주문 가능합니다,"자리, 음식, 주문, 가능",,자리/이용석,
고객,커플석 같은 거는 있나요?,H,관광여가오락,pc방,1,13,커플석 문의,,Q,,커플석 같은 거는 있나요?,,,,커플석,,커플석/이용석,
점원,예 커플석 있습니다,H,관광여가오락,pc방,0,14,커플석 문의,,A,,,,,예 커플석 있습니다,커플석,,커플석/이용석,
고객,여기 주차시설이나 이런 부분은 있으신가요?,H,관광여가오락,pc방,1,15,주차 문의,,Q,,여기 주차시설이나 이런 부분은 있으신가요?,,,,주차시설,,,
점원,주차장이 여기 밑에 있긴한데 작습니다,H,관광여가오락,pc방,0,16,주차 문의,,A,,,,,주차장이 여기 밑에 있긴한데 작습니다,"주차장, 밑",,밑/방향,
고객,혹시 예약같은 거도 가능할까요?,H,관광여가오락,pc방,1,19,예약 문의,,Q,,혹시 예약같은 거도 가능할까요?,,,,"예약, 가능",,,
점원,아니요 예약은 안 됩니다,H,관광여가오락,pc방,0,20,예약 문의,,A,,,,,아니요 예약은 안 됩니다,예약,,,
고객,여기 피씨방 영업시간이 어떻게 되나요?,H,관광여가오락,pc방,1,1,운영 시간 문의,,Q,,여기 피씨방 영업시간이 어떻게 되나요?,,,,피씨방,,피씨방/업소명,
점원,여기는 영업시간이 24시간입니다,H,관광여가오락,pc방,0,2,운영 시간 문의,,A,,,,,여기는 영업시간이 24시간입니다,24시간,,24시간/이용시간,
고객,청소년들은 몇 시까지 이용이 가능한가요?,H,관광여가오락,pc방,1,3,청소년 이용 시간 문의,,Q,,청소년들은 몇 시까지 이용이 가능한가요?,,,,"청소년, 몇 시, 이용, 가능",,청소년/이용연령,
점원,청소년들은 아침 9시부터 저녁 10시까지 이용 가능합니다,H,관광여가오락,pc방,0,4,청소년 이용 시간 문의,,A,,,,,청소년들은 아침 9시부터 저녁 10시까지 이용 가능합니다,"청소년, 아침 9시, 저녁 10시, 이용, 가능",,"청소년/이용연령, 아침 9시/이용시간, 저녁 10시/이용시간",
고객,비회원은 얼마에요?,H,관광여가오락,pc방,1,5,이용 가격 문의,,Q,,비회원은 얼마에요?,,,,"비회원, 얼마",,비회원/이용형태회원,
점원,비회원은 1000원에 한 시간입니다,H,관광여가오락,pc방,0,6,이용 가격 문의,,A,,,,,비회원은 1000원에 한 시간입니다,"비회원, 1000원, 한 시간",,"비회원/이용형태회원, 1000원/이용가격, 한 시간/이용시간",
고객,지금 회원가입은 어디서 해야하나요?,H,관광여가오락,pc방,1,7,회원가입 문의,,Q,,지금 회원가입은 어디서 해야하나요?,,,,회원가입,,회원가입/멤버십,
점원,회원가입은 자리에서 하시면 됩니다,H,관광여가오락,pc방,0,8,회원가입 문의,,A,,,,,회원가입은 자리에서 하시면 됩니다,"회원가입, 자리",,"회원가입/멤버십, 자리/이용석",
고객,혹시 음식 주문도 가능한가요?,H,관광여가오락,pc방,1,9,음식 주문 문의,,Q,,혹시 음식 주문도 가능한가요?,,,,"음식, 주문, 가능",,,
점원,네 음식 주문도 가능합니다,H,관광여가오락,pc방,0,10,음식 주문 문의,,A,,,,,네 음식 주문도 가능합니다,"음식, 주문, 가능",,,
고객,계산은 혹시 카드도 가능한가요?,H,관광여가오락,pc방,1,11,카드 결제 가능 문의,,Q,,계산은 혹시 카드도 가능한가요?,,,,"계산, 카드, 가능",,카드/결제수단,
점원,아니요 카드는 안 됩니다,H,관광여가오락,pc방,0,12,카드 결제 가능 문의,,A,,,,,아니요 카드는 안 됩니다,카드,,카드/결제수단,
고객,와이파이는 다 설치되어있나요?,H,관광여가오락,pc방,1,13,무선 인터넷 문의,,Q,,와이파이는 다 설치되어있나요?,,,,"와이파이, 설치",와이파이/무선인터넷,,
점원,예 와이파이가 설치되어 있습니다,H,관광여가오락,pc방,0,14,무선 인터넷 문의,,A,,,,,예 와이파이가 설치되어 있습니다,"와이파이, 설치",와이파이/무선인터넷,,
고객,혹시 비상구는 어느 쪽에 있나요?,H,관광여가오락,pc방,1,15,비상구 위치 문의,,Q,,혹시 비상구는 어느 쪽에 있나요?,,,,어느 쪽,,어느 쪽/방향,
점원,비상구는 저 뒤에 있습니다,H,관광여가오락,pc방,0,16,비상구 위치 문의,,A,,,,,비상구는 저 뒤에 있습니다,뒤,,"뒤/방향, 흡연실/이용시설",
고객,흡연실도 따로 있나요?,H,관광여가오락,pc방,1,17,흡연실 문의,,Q,,흡연실도 따로 있나요?,,,,흡연실,,흡연실/이용시설,
점원,예 흡연실은 따로 있습니다,H,관광여가오락,pc방,0,18,흡연실 문의,,A,,,,,예 흡연실은 따로 있습니다,흡연실,,흡연실/이용시설,
고객,여기 건물에 주차할 곳은 있어요?,H,관광여가오락,pc방,1,19,주차 문의,,Q,,여기 건물에 주차할 곳은 있어요?,,,,"건물, 주차",,,
점원,아니요 주차할 곳은 없습니다,H,관광여가오락,pc방,0,20,주차 문의,,A,,,,,아니요 주차할 곳은 없습니다,주차,,,
고객,여기 피시방 영업시간이 혹시 어떻게 되나요?,H,관광여가오락,pc방,1,1,운영 시간 문의,,Q,,여기 피시방 영업시간이 혹시 어떻게 되나요?,,,,피시방,,피시방/업소명,
점원,저희 피씨방은 24시간 영업합니다,H,관광여가오락,pc방,0,2,운영 시간 문의,,A,,,,,저희 피씨방은 24시간 영업합니다,"피씨방, 24시간, 영업",,"피씨방/업소명, 24시간/이용시간",
