"SPEAKER","SENTENCE","DOMAINID","DOMAIN","CATEGORY","SPEAKERID","SENTENCEID","MAIN","SUB","QA","QACNCT","MQ","SQ","UA","SA","개체명","용어사전","지식베이스",""
"고객","가족 4명이 이용하려고 하는데 가격이 얼마인지 여쭤보려고요?","G","숙박","펜션캠핑장","1","1","이용요금문의","","Q","","가족 4명이 이용하려고 하는데 가격이 얼마인지 여쭤보려고요?","","","","가족,4명,가격","","4명/인원",""
"점원","날짜는 언제세요?","G","숙박","펜션캠핑장","0","2","이용요금문의","날짜문의","Q","","","날짜는 언제세요?","","","날짜","","",""
"고객","16일이나 17일 주말쯤 해서 갈려고 하는데","G","숙박","펜션캠핑장","1","3","이용요금문의","날짜문의","A","","","","16일이나 17일 주말쯤 해서 갈려고 하는데","","16일,17일,주말","","",""
"점원","16일에는 객실이 없어요","G","숙박","펜션캠핑장","0","4","이용요금문의","","A","","","","","16일에는 객실이 없어요","16일,객실","","",""
"고객","23일에는 예약 가능한가요?","G","숙박","펜션캠핑장","1","5","예약문의","","Q","","23일에는 예약 가능한가요?","","","","23일,예약","","",""
"점원","저희 토요일은 5월 되어야 가능하세요","G","숙박","펜션캠핑장","0","6","예약문의","","A","","","","","저희 토요일은 5월 되어야 가능하세요","토요일,5월","","",""
"고객","평일로 1박 2일 정도 이용하려면 요금이 얼마예요?","G","숙박","펜션캠핑장","1","7","이용요금문의","","Q","","평일로 1박 2일 정도 이용하려면 요금이 얼마예요?","","","","평일,1박 2일,요금","","1박 2일/기간",""
"점원","인원이 몇 분이죠?","G","숙박","펜션캠핑장","0","8","이용요금문의","인원수문의","Q","","","인원이 몇 분이죠?","","","몇 분","","몇 분/인원",""
"고객","인원은 4명이요","G","숙박","펜션캠핑장","1","9","이용요금문의","인원수문의","A","","","","인원은 4명이요","","4명","","4명/인원",""
"점원","평일 4인은 24만원이에요","G","숙박","펜션캠핑장","0","10","이용요금문의","","A","7","","","","평일 4인은 24만원이에요","평일,4인,24만원","","4인/인원,24만원/가격",""
"고객","어린애가 포함되어 있는데 놀 만한 공간이 있나요?","G","숙박","펜션캠핑장","1","11","아이들시설문의","","Q","","어린애가 포함되어 있는데 놀 만한 공간이 있나요?","","","","어린애","어린애/아이","아이/연령대",""
"점원","아이가 놀 만한 곳이 마당은 있는데 놀이터는 없어요","G","숙박","펜션캠핑장","0","12","아이들시설문의","","A","","","","","아이가 놀 만한 곳이 마당은 있는데 놀이터는 없어요","아이,마당,놀이터","","아이/연령대",""
"고객","근처에 볼만한 관광지는 있나요?","G","숙박","펜션캠핑장","1","13","주변관광지문의","","Q","","근처에 볼만한 관광지는 있나요?","","","","관광지","","",""
"점원","저희 불국사나 석굴암 차로 5분 거리에 있어요","G","숙박","펜션캠핑장","0","14","주변관광지문의","","A","","","","","저희 불국사나 석굴암 차로 5분 거리에 있어요","불국사,석굴암,5분","","5분/시간",""
"고객","조식은 나오나요?","G","숙박","펜션캠핑장","1","15","조식제공문의","","Q","","조식은 나오나요?","","","","조식","","",""
"점원","식당이 있어서 조식은 제공되지 않고 10% 할인받을 수 있어요","G","숙박","펜션캠핑장","0","16","조식제공문의","","A","","","","","식당이 있어서 조식은 제공되지 않고 10% 할인받을 수 있어요","식당,조식,10%,할인","%/퍼센트","10퍼센트/할인율",""
"고객","하루 식사비가 얼마예요?","G","숙박","펜션캠핑장","1","17","부대시설이용요금문의","","Q","","하루 식사비가 얼마예요?","","","","하루,식사비","","",""
"점원","한정식이랑 레스토랑이 있어서 메뉴에 따라 달라요. 한정식은 2만5천원부터 6만9천원까지고, 레스토랑 피자면 만8천원부터 2만3천원까지 있어요","G","숙박","펜션캠핑장","0","18","부대시설이용요금문의","","A","","","","","한정식이랑 레스토랑이 있어서 메뉴에 따라 달라요. 한정식은 2만5천원부터 6만9천원까지고, 레스토랑 피자면 만8천원부터 2만3천원까지 있어요","한정식,레스토랑,메뉴,한정식,2만5천원,6만9천원,레스토랑,피자,만8천원,2만3천원","","2만5천원/가격,6만9천원/가격,피자/음식 종류,만8천원/가격,2만3천원/가격",""
"고객","카카오페이 가능한가요?","G","숙박","펜션캠핑장","1","19","결제방법문의","","Q","","카카오페이 가능한가요?","","","","카카오페이","","카카오페이/결제수단",""
"점원","가능은 하신데, 카드 결제하신다는 말씀이죠?","G","숙박","펜션캠핑장","0","20","결제방법문의","카드결제확인","Q","","","가능은 하신데, 카드 결제하신다는 말씀이죠?","","","카드,결제","","카드/결제수단",""
"고객","네, 카드 결제하려고요","G","숙박","펜션캠핑장","1","21","결제방법문의","카드결제확인","A","","","","네, 카드 결제하려고요","","카드,결제","","카드/결제수단",""
"점원","입금하시고 당일 환불 후, 카드 결제 가능하세요","G","숙박","펜션캠핑장","0","22","결제방법문의","","A","19","","","","입금하시고 당일 환불 후, 카드 결제 가능하세요","카드,결제","","카드/결제수단",""
"고객","침대방인가요?","G","숙박","펜션캠핑장","1","23","방종류문의","","Q","","침대방인가요?","","","","침대방","","침대방/방 종류",""
"점원","온돌방이에요","G","숙박","펜션캠핑장","0","24","방종류문의","","A","","","","","온돌방이에요","온돌방,침대방","","온돌방/방 종류",""
"고객","수건이나 세면도구는 구비되어있나요?","G","숙박","펜션캠핑장","1","25","편의용품구비여부문의","","Q","","수건이나 세면도구는 구비되어있나요?","","","","수건,세면도구","","",""
"점원","치약, 샴푸, 바디워시 있어요","G","숙박","펜션캠핑장","0","26","편의용품구비여부문의","","A","","","","","치약, 샴푸, 바디워시 있어요","치약,샴푸,바디워시","","치약/세면도구 종류,샴푸/세면도구 종류,바디워시/세면도구 종류",""
"고객","저희가 이용할 수 있는 바비큐 시설 있나요?","G","숙박","펜션캠핑장","1","27","바비큐시설문의","","Q","","저희가 이용할 수 있는 바비큐 시설 있나요?","","","","바비큐","","바비큐/음식 종류",""
"점원","숯불 사용은 안 되세요. 버너랑 불판 가져오시면 마당에서 고기 드시는 건 가능해요","G","숙박","펜션캠핑장","0","28","바비큐시설문의","","A","","","","","숯불 사용은 안 되세요. 버너랑 불판 가져오시면 마당에서 고기 드시는 건 가능해요","숯불","","",""
"고객","4월 13일, 1박 2일로 펜션 이용하려고 하는데 요금이 얼마인가요?","G","숙박","펜션캠핑장","1","1","이용요금문의","","Q","","4월 13일, 1박 2일로 펜션 이용하려고 하는데 요금이 얼마인가요?","","","","4월 13일,1박 2일,펜션,요금","","1박 2일/기간,펜션/숙박시설 종류",""
"점원","몇 분입니까?","G","숙박","펜션캠핑장","0","2","이용요금문의","인원수문의","Q","","","몇 분입니까?","","","몇 분","","몇 분/인원",""
"고객","4인 가족이요","G","숙박","펜션캠핑장","1","3","이용요금문의","인원수문의","A","","","","4인 가족이요","","4인,가족","","4인/인원",""
"점원","어른 2명과 아이들인가요?","G","숙박","펜션캠핑장","0","4","이용요금문의","성인인원수확인","Q","","","어른 2명과 아이들인가요?","","","어른,2명,아이들","아이들/아이","어른/연령대,2명/인원,아이/연령대",""
"고객","네, 어른 2명과 아이 2명이에요","G","숙박","펜션캠핑장","1","5","이용요금문의","성인인원수확인","A","","","","네, 어른 2명과 아이 2명이에요","","어른,2명,아이,2명","","어른/연령대,2명/인원,아이/연령대",""
"점원","아이가 몇 살 정도인가요?","G","숙박","펜션캠핑장","0","6","이용요금문의","아동나이문의","Q","","","아이가 몇 살 정도인가요?","","","아이,몇 살","","아이/연령대,몇 살/연령",""
"고객","아이들 나이는 5살, 7살이요","G","숙박","펜션캠핑장","1","7","이용요금문의","아동나이문의","A","","","","아이들 나이는 5살, 7살이요","","아이들,5살,7살","","",""
"점원","성인 2명, 아동 2명은 8만원 정도 해요","G","숙박","펜션캠핑장","0","8","이용요금문의","","A","1","","","","성인 2명, 아동 2명은 8만원 정도 해요","성인,2명,아동,2명,8만원","","성인/연령대,2명/인원,아동/연령대,8만원/가격",""
"고객","대구에서 가려고 하면 몇 시간 정도 걸리나요?","G","숙박","펜션캠핑장","1","9","소요시간문의","","Q","","대구에서 가려고 하면 몇 시간 정도 걸리나요?","","","","대구,몇 시간","","대구/지역 이름,몇 시간/시간",""
"점원","대구에서 저희 펜션까지 3시간 잡으면 돼요","G","숙박","펜션캠핑장","0","10","소요시간문의","","A","","","","","대구에서 저희 펜션까지 3시간 잡으면 돼요","대구,펜션,3시간","","대구/지역 이름,펜션/숙박시설 종류,3시간/시간",""
"고객","애들이 놀만 한 시설 있나요?","G","숙박","펜션캠핑장","1","11","아이들시설문의","","Q","","애들이 놀만 한 시설 있나요?","","","","애들,시설","애들/아이","아이/연령대",""
"점원","놀이터 같은 곳은 없어요","G","숙박","펜션캠핑장","0","12","아이들시설문의","","A","","","","","놀이터 같은 곳은 없어요","놀이터","","",""
"고객","근처에 갈만한 곳은?","G","숙박","펜션캠핑장","1","13","주변관광지문의","","Q","","근처에 갈만한 곳은?","","","","","","",""
"점원","엑스포장에 아쿠아리움도 있어요. 해상 케이블카 타는 곳, 오동도 다 10분 거리 안에 있어요","G","숙박","펜션캠핑장","0","14","주변관광지문의","","A","","","","","엑스포장에 아쿠아리움도 있어요. 해상 케이블카 타는 곳, 오동도 다 10분 거리 안에 있어요","엑스포장,아쿠아리움","","",""
"고객","예약은 몇 일 전쯤 전화드려야 하나요?","G","숙박","펜션캠핑장","1","15","예약문의","","Q","","예약은 몇 일 전쯤 전화드려야 하나요?","","","","예약,몇 일,전화","","몇 일/시간",""
"점원","정해진 건 없는데 4월은 봄철이라 토요일은 예약이 조금 들어와요","G","숙박","펜션캠핑장","0","16","예약문의","","A","","","","","정해진 건 없는데 4월은 봄철이라 토요일은 예약이 조금 들어와요","4월,봄철,토요일,예약","","토요일/요일",""
"고객","아침은 주나요?","G","숙박","펜션캠핑장","1","17","조식제공문의","","Q","","아침은 주나요?","","","","아침","","",""
"점원","저희는 조식은 안 드려요","G","숙박","펜션캠핑장","0","18","조식제공문의","","A","","","","","저희는 조식은 안 드려요","조식","","",""
"고객","와이파이는 되나요?","G","숙박","펜션캠핑장","1","19","와이파이여부문의","","Q","","와이파이는 되나요?","","","","와이파이","","",""
"점원","와이파이는 돼요","G","숙박","펜션캠핑장","0","20","와이파이여부문의","","A","","","","","와이파이는 돼요","와이파이","","",""
"고객","위치가 조용한가요?","G","숙박","펜션캠핑장","1","21","소음문제","","Q","","위치가 조용한가요?","","","","위치","","",""
"점원","저희 펜션 주위는 조용해요","G","숙박","펜션캠핑장","0","22","소음문제","","A","","","","","저희 펜션 주위는 조용해요","펜션","","펜션/숙박시설 종류",""
"고객","상의해보고 전화드리도록 하겠습니다","G","숙박","펜션캠핑장","1","23","재통화요청","","Q","","상의해보고 전화드리도록 하겠습니다","","","","","","",""
